Humidity (%),,temp c,,temp f,,voc,co2-analog,,co2-digital,,date,time,PM1.0,PM2.5,PM10
59.2,,34.2,,93.56,,92,407,,1,,6/16/2024,16:24:04,33,54,57
59.2,,34.3,,93.74,,89,412,,1,,6/16/2024,16:24:11,31,54,63
59.3,,34.2,,93.56,,89,400,,1,,6/16/2024,16:24:18,36,61,68
59.3,,34.2,,93.56,,90,398,,1,,6/16/2024,16:24:25,34,59,61
59.4,,34.2,,93.56,,92,402,,1,,6/16/2024,16:24:32,34,59,61
59.3,,34.2,,93.56,,92,406,,1,,6/16/2024,16:24:39,33,61,63
59.4,,34.2,,93.56,,93,410,,1,,6/16/2024,16:24:46,31,59,61
59.5,,34.3,,93.74,,92,408,,1,,6/16/2024,16:24:53,28,54,55
59.2,,34.2,,93.56,,91,403,,1,,6/16/2024,16:25:00,17,40,40
59.4,,34.2,,93.56,,91,402,,1,,6/16/2024,16:25:07,8,33,35
59.4,,34.2,,93.56,,91,399,,1,,6/16/2024,16:25:14,14,37,39
59.3,,34.2,,93.56,,88,404,,1,,6/16/2024,16:25:21,29,51,51
59.4,,34.2,,93.56,,90,409,,1,,6/16/2024,16:25:28,34,58,61
59.3,,34.3,,93.74,,91,412,,1,,6/16/2024,16:25:35,32,60,67
59.1,,34.2,,93.56,,90,411,,1,,6/16/2024,16:25:42,35,60,65
59.1,,34.3,,93.74,,90,411,,1,,6/16/2024,16:25:49,34,56,57
59.1,,34.3,,93.74,,90,413,,1,,6/16/2024,16:25:56,34,56,56
59.1,,34.3,,93.74,,91,408,,1,,6/16/2024,16:26:03,32,55,56
59.1,,34.3,,93.74,,91,401,,1,,6/16/2024,16:26:10,33,56,58
59.1,,34.3,,93.74,,92,401,,1,,6/16/2024,16:26:18,29,54,59
59.1,,34.3,,93.74,,90,400,,1,,6/16/2024,16:26:25,5,30,32
59,,34.3,,93.74,,91,403,,1,,6/16/2024,16:26:32,13,36,37
59,,34.3,,93.74,,89,400,,1,,6/16/2024,16:26:39,30,54,59
59.1,,34.3,,93.74,,91,401,,1,,6/16/2024,16:26:46,32,57,64
59.2,,34.3,,93.74,,91,400,,1,,6/16/2024,16:26:53,32,55,63
58.8,,34.3,,93.74,,91,403,,1,,6/16/2024,16:27:00,30,50,58
59,,34.3,,93.74,,94,400,,1,,6/16/2024,16:27:07,31,49,57
58.9,,34.3,,93.74,,91,399,,1,,6/16/2024,16:27:14,12,33,39
58.8,,34.3,,93.74,,90,400,,1,,6/16/2024,16:27:21,6,29,33
58.9,,34.3,,93.74,,91,401,,1,,6/16/2024,16:27:28,14,38,41
58.9,,34.3,,93.74,,91,401,,1,,6/16/2024,16:27:35,16,40,43
58.9,,34.3,,93.74,,91,400,,1,,6/16/2024,16:27:42,20,44,46
59,,34.4,,93.92,,90,403,,1,,6/16/2024,16:27:49,15,37,39
58.8,,34.3,,93.74,,91,402,,1,,6/16/2024,16:27:56,8,27,28
58.8,,34.4,,93.92,,92,405,,1,,6/16/2024,16:28:03,10,32,35
58.8,,34.4,,93.92,,90,414,,1,,6/16/2024,16:28:10,22,44,51
58.7,,34.4,,93.92,,90,410,,1,,6/16/2024,16:28:17,31,54,63
58.8,,34.3,,93.74,,92,411,,1,,6/16/2024,16:28:24,34,58,63
58.9,,34.4,,93.92,,91,413,,1,,6/16/2024,16:28:31,33,55,61
58.8,,34.3,,93.74,,90,401,,1,,6/16/2024,16:28:38,34,55,59
58.8,,34.3,,93.74,,91,400,,1,,6/16/2024,16:28:45,15,37,40
58.8,,34.3,,93.74,,87,402,,1,,6/16/2024,16:28:52,5,28,32
58.8,,34.3,,93.74,,88,411,,1,,6/16/2024,16:28:59,14,38,41
59,,34.3,,93.74,,90,412,,1,,6/16/2024,16:29:06,24,46,51
59,,34.3,,93.74,,88,417,,1,,6/16/2024,16:29:13,33,51,55
59.1,,34.3,,93.74,,91,412,,1,,6/16/2024,16:29:20,34,56,58
59.2,,34.3,,93.74,,89,404,,1,,6/16/2024,16:29:27,33,58,59
59.1,,34.2,,93.56,,91,397,,1,,6/16/2024,16:29:34,33,58,59
59.2,,34.1,,93.38,,91,404,,1,,6/16/2024,16:29:42,24,45,50
59.3,,34.1,,93.38,,90,404,,1,,6/16/2024,16:29:49,26,44,49
59.3,,34.1,,93.38,,90,404,,1,,6/16/2024,16:29:56,26,45,49
59.3,,34.1,,93.38,,89,404,,1,,6/16/2024,16:30:03,30,51,52
59.4,,34.1,,93.38,,89,402,,1,,6/16/2024,16:30:10,28,51,52
59.5,,34.1,,93.38,,89,407,,1,,6/16/2024,16:30:17,27,51,55
59.3,,34.2,,93.56,,89,417,,1,,6/16/2024,16:30:24,29,56,61
59.4,,34,,93.2,,89,404,,1,,6/16/2024,16:30:31,30,55,57
59.5,,34.1,,93.38,,88,405,,1,,6/16/2024,16:30:38,32,56,56
59.3,,34.1,,93.38,,88,408,,1,,6/16/2024,16:30:45,30,51,53
59.5,,34.1,,93.38,,93,402,,1,,6/16/2024,16:30:52,30,50,53
59.5,,34.1,,93.38,,94,412,,1,,6/16/2024,16:30:59,30,50,51
59.4,,34.1,,93.38,,94,410,,1,,6/16/2024,16:31:06,33,52,52
59.5,,34.1,,93.38,,93,410,,1,,6/16/2024,16:31:13,34,55,56
59.5,,34,,93.2,,94,413,,1,,6/16/2024,16:31:20,32,55,56
59.6,,34,,93.2,,94,409,,1,,6/16/2024,16:31:27,30,51,51
59.4,,34.1,,93.38,,94,408,,1,,6/16/2024,16:31:34,29,49,49
59.4,,34,,93.2,,94,412,,1,,6/16/2024,16:31:41,29,48,49
59.6,,34,,93.2,,91,426,,1,,6/16/2024,16:31:48,13,37,40
59.6,,34,,93.2,,93,423,,1,,6/16/2024,16:31:55,2,26,28
59.4,,34.1,,93.38,,92,413,,1,,6/16/2024,16:32:02,9,31,34
59.5,,34,,93.2,,91,419,,1,,6/16/2024,16:32:09,23,45,48
59.5,,34,,93.2,,94,421,,1,,6/16/2024,16:32:16,29,49,51
59.5,,34.1,,93.38,,92,424,,1,,6/16/2024,16:32:23,31,50,51
59.5,,34.1,,93.38,,93,419,,1,,6/16/2024,16:32:30,36,60,60
59.4,,34.1,,93.38,,92,415,,1,,6/16/2024,16:32:37,39,62,66
59.4,,34,,93.2,,92,415,,1,,6/16/2024,16:32:44,39,61,64
59.5,,34,,93.2,,93,406,,1,,6/16/2024,16:32:51,34,50,51
59.4,,34.1,,93.38,,94,408,,1,,6/16/2024,16:32:58,31,52,52
59.5,,34.1,,93.38,,93,410,,1,,6/16/2024,16:33:06,33,54,54
59.5,,34,,93.2,,93,409,,1,,6/16/2024,16:33:13,26,45,48
59.5,,34,,93.2,,96,407,,1,,6/16/2024,16:33:20,27,50,55
59.6,,34,,93.2,,99,409,,1,,6/16/2024,16:33:27,27,48,55
59.5,,34,,93.2,,97,407,,1,,6/16/2024,16:33:34,29,51,56
59.8,,34.1,,93.38,,97,405,,1,,6/16/2024,16:33:41,31,52,56
59.7,,34,,93.2,,97,406,,1,,6/16/2024,16:33:48,30,49,50
59.5,,34.1,,93.38,,97,417,,1,,6/16/2024,16:33:55,27,44,46
59.5,,34,,93.2,,96,410,,1,,6/16/2024,16:34:02,29,46,48
59.4,,34,,93.2,,97,406,,1,,6/16/2024,16:34:09,30,47,49
59.4,,34.1,,93.38,,97,405,,1,,6/16/2024,16:34:16,27,46,51
59.5,,34.1,,93.38,,96,403,,1,,6/16/2024,16:34:23,26,49,52
59.3,,34,,93.2,,96,408,,1,,6/16/2024,16:34:30,29,49,51
59.4,,34.1,,93.38,,96,407,,1,,6/16/2024,16:34:37,32,52,54
59.4,,34.1,,93.38,,96,407,,1,,6/16/2024,16:34:44,27,51,51
59.5,,34.1,,93.38,,95,405,,1,,6/16/2024,16:34:51,28,51,52
59.4,,34.1,,93.38,,96,413,,1,,6/16/2024,16:34:58,28,49,50
59.6,,34,,93.2,,98,410,,1,,6/16/2024,16:35:05,27,47,47
59.5,,34.1,,93.38,,98,404,,1,,6/16/2024,16:35:12,30,49,50
60.7,,34.1,,93.38,,97,413,,1,,6/16/2024,16:35:19,29,48,52
59.5,,34.1,,93.38,,96,418,,1,,6/16/2024,16:35:26,31,54,57
59.2,,34.1,,93.38,,98,423,,1,,6/16/2024,16:35:33,31,54,54
60,,34.2,,93.56,,644,431,,1,,6/16/2024,16:35:40,32,54,56
59.4,,34.1,,93.38,,631,431,,1,,6/16/2024,16:35:47,29,48,50
59.4,,34.2,,93.56,,632,430,,1,,6/16/2024,16:35:54,30,48,49
59.3,,34.1,,93.38,,634,429,,1,,6/16/2024,16:36:01,29,47,50
59.3,,34.2,,93.56,,634,427,,1,,6/16/2024,16:36:08,27,43,53
59.3,,34.2,,93.56,,635,426,,1,,6/16/2024,16:36:15,28,44,54
59.3,,34.1,,93.38,,630,426,,1,,6/16/2024,16:36:22,28,48,51
59.2,,34.2,,93.56,,628,428,,1,,6/16/2024,16:36:30,14,36,39
59.1,,34.2,,93.56,,634,425,,1,,6/16/2024,16:36:37,1,21,23
59.2,,34.1,,93.38,,636,425,,1,,6/16/2024,16:36:44,1,23,23
59.1,,34.2,,93.56,,632,429,,1,,6/16/2024,16:36:51,41,58,60
59.1,,34.3,,93.74,,632,428,,1,,6/16/2024,16:36:58,42,62,63
59.8,,34.2,,93.56,,634,449,,1,,6/16/2024,16:37:05,36,55,61
59.1,,34.2,,93.56,,632,446,,1,,6/16/2024,16:37:12,31,47,55
59,,34.2,,93.56,,634,443,,1,,6/16/2024,16:37:19,30,47,51
59,,34.2,,93.56,,634,441,,1,,6/16/2024,16:37:26,31,48,50
59.1,,34.2,,93.56,,636,441,,1,,6/16/2024,16:37:33,43,69,78
59,,34.3,,93.74,,637,439,,1,,6/16/2024,16:37:40,41,67,71
58.9,,34.3,,93.74,,629,440,,1,,6/16/2024,16:37:47,40,64,71
59.3,,34.2,,93.56,,635,440,,1,,6/16/2024,16:37:54,37,59,69
59,,34.3,,93.74,,629,440,,1,,6/16/2024,16:38:01,34,60,69
58.9,,34.3,,93.74,,639,439,,1,,6/16/2024,16:38:08,33,62,67
58.9,,34.3,,93.74,,633,438,,1,,6/16/2024,16:38:15,29,61,70
58.8,,34.3,,93.74,,629,437,,1,,6/16/2024,16:38:22,31,59,67
58.9,,34.3,,93.74,,644,438,,1,,6/16/2024,16:38:29,31,55,57
59.5,,34.2,,93.56,,643,437,,1,,6/16/2024,16:38:36,32,59,64
59,,34.2,,93.56,,645,433,,1,,6/16/2024,16:38:43,31,56,62
58.9,,34.3,,93.74,,647,431,,1,,6/16/2024,16:38:50,30,51,55
58.8,,34.2,,93.56,,644,427,,1,,6/16/2024,16:38:57,29,49,54
58.8,,34.2,,93.56,,642,426,,1,,6/16/2024,16:39:04,31,54,61
58.8,,34.2,,93.56,,642,436,,1,,6/16/2024,16:39:11,31,60,69
58.8,,34.3,,93.74,,652,439,,1,,6/16/2024,16:39:18,32,63,70
58.9,,34.3,,93.74,,646,433,,1,,6/16/2024,16:39:25,33,62,67
58.8,,34.2,,93.56,,645,435,,1,,6/16/2024,16:39:32,32,60,72
58.7,,34.2,,93.56,,644,436,,1,,6/16/2024,16:39:39,28,53,63
58.9,,34.3,,93.74,,652,435,,1,,6/16/2024,16:39:47,27,51,54
58.8,,34.3,,93.74,,643,435,,1,,6/16/2024,16:39:54,16,43,46
58.8,,34.2,,93.56,,658,433,,1,,6/16/2024,16:40:01,6,31,40
58.8,,34.2,,93.56,,642,434,,1,,6/16/2024,16:40:08,7,29,36
58.7,,34.2,,93.56,,650,433,,1,,6/16/2024,16:40:15,19,43,44
58.7,,34.3,,93.74,,645,434,,1,,6/16/2024,16:40:22,31,54,57
58.6,,34.3,,93.74,,654,433,,1,,6/16/2024,16:40:29,34,57,65
58.9,,34.3,,93.74,,98,441,,1,,6/16/2024,16:40:36,32,62,71
58.5,,34.3,,93.74,,95,431,,1,,6/16/2024,16:40:43,32,62,67
58.6,,34.3,,93.74,,95,423,,1,,6/16/2024,16:40:50,31,56,64
58.3,,34.4,,93.92,,95,425,,1,,6/16/2024,16:40:57,33,54,61
58.5,,34.3,,93.74,,95,428,,1,,6/16/2024,16:41:04,33,54,66
58.4,,34.3,,93.74,,96,425,,1,,6/16/2024,16:41:11,32,52,60
58.4,,34.3,,93.74,,96,423,,1,,6/16/2024,16:41:18,31,51,57
58.4,,34.4,,93.92,,96,423,,1,,6/16/2024,16:41:25,15,34,39
58.3,,34.3,,93.74,,96,422,,1,,6/16/2024,16:41:32,8,31,37
58.4,,34.4,,93.92,,96,417,,1,,6/16/2024,16:41:39,11,37,41
58.4,,34.3,,93.74,,96,426,,1,,6/16/2024,16:41:46,22,45,52
58.4,,34.3,,93.74,,96,427,,1,,6/16/2024,16:41:53,31,54,59
58.2,,34.3,,93.74,,95,429,,1,,6/16/2024,16:42:00,32,56,61
58.3,,34.4,,93.92,,96,427,,1,,6/16/2024,16:42:07,30,54,63
58.3,,34.3,,93.74,,96,424,,1,,6/16/2024,16:42:14,27,54,62
58.4,,34.4,,93.92,,96,426,,1,,6/16/2024,16:42:21,26,55,60
58.4,,34.3,,93.74,,96,426,,1,,6/16/2024,16:42:28,16,41,45
58.4,,34.2,,93.56,,96,423,,1,,6/16/2024,16:42:35,14,46,52
58.4,,34.2,,93.56,,96,424,,1,,6/16/2024,16:42:42,1333,1359,1363
58.4,,34.2,,93.56,,701,422,,1,,6/16/2024,16:42:49,2994,3203,3338
58.5,,34.2,,93.56,,701,420,,1,,6/16/2024,16:42:56,2752,3409,3752
58.4,,34.2,,93.56,,701,418,,1,,6/16/2024,16:43:03,2712,3034,3171
58.4,,34.2,,93.56,,701,415,,1,,6/16/2024,16:43:11,3663,3813,3876
58.4,,34.2,,93.56,,701,415,,1,,6/16/2024,16:43:18,4518,4584,4604
58.5,,34.2,,93.56,,700,415,,1,,6/16/2024,16:43:25,2720,3112,3190
58.5,,34.2,,93.56,,700,412,,1,,6/16/2024,16:43:32,487,968,1092
58.5,,34.1,,93.38,,700,412,,1,,6/16/2024,16:43:39,1394,2226,3142
58.6,,34.2,,93.56,,699,413,,1,,6/16/2024,16:43:46,1284,2030,2853
58.6,,34.2,,93.56,,696,412,,1,,6/16/2024,16:43:53,210,327,336
58.6,,34.2,,93.56,,694,410,,1,,6/16/2024,16:44:00,146,225,231
58.7,,34.1,,93.38,,692,407,,1,,6/16/2024,16:44:07,107,187,190
58.6,,34.1,,93.38,,690,410,,1,,6/16/2024,16:44:14,1644,2401,2701
58.6,,34.1,,93.38,,688,411,,1,,6/16/2024,16:44:21,1642,2424,2696
58.4,,34.2,,93.56,,688,410,,1,,6/16/2024,16:44:28,120,355,362
58.5,,34.2,,93.56,,652,409,,1,,6/16/2024,16:44:35,62,148,161
58.6,,34.2,,93.56,,643,410,,1,,6/16/2024,16:44:42,62,119,128
58.4,,34.1,,93.38,,637,407,,1,,6/16/2024,16:44:49,71,115,120
58.6,,34.2,,93.56,,642,405,,1,,6/16/2024,16:44:56,68,115,122
58.3,,34.1,,93.38,,633,406,,1,,6/16/2024,16:45:03,69,121,128
58.4,,34.2,,93.56,,639,406,,1,,6/16/2024,16:45:10,65,113,119
58.3,,34.2,,93.56,,648,408,,1,,6/16/2024,16:45:17,38,82,86
58.5,,34.2,,93.56,,645,407,,1,,6/16/2024,16:45:24,25,70,73
58.3,,34.1,,93.38,,651,406,,1,,6/16/2024,16:45:31,34,69,69
58.4,,34.2,,93.56,,650,406,,1,,6/16/2024,16:45:38,54,86,87
58.3,,34.2,,93.56,,651,402,,1,,6/16/2024,16:45:45,54,92,94
58.3,,34.1,,93.38,,649,402,,1,,6/16/2024,16:45:52,50,81,83
58.3,,34.1,,93.38,,645,402,,1,,6/16/2024,16:45:59,51,84,88
58.2,,34.2,,93.56,,647,400,,1,,6/16/2024,16:46:06,48,85,91
58.1,,34.2,,93.56,,664,400,,1,,6/16/2024,16:46:13,48,87,91
58.3,,34.2,,93.56,,659,402,,1,,6/16/2024,16:46:20,36,77,79
58.1,,34.2,,93.56,,655,402,,1,,6/16/2024,16:46:27,22,68,69
58.2,,34.2,,93.56,,659,401,,1,,6/16/2024,16:46:35,29,69,70
58,,34.2,,93.56,,655,402,,1,,6/16/2024,16:46:42,41,72,78
58.1,,34.2,,93.56,,652,401,,1,,6/16/2024,16:46:49,51,85,93
58.1,,34.3,,93.74,,653,399,,1,,6/16/2024,16:46:56,52,86,88
58.2,,34.3,,93.74,,653,400,,1,,6/16/2024,16:47:03,48,83,84
58.1,,34.3,,93.74,,648,398,,1,,6/16/2024,16:47:10,46,84,87
58.1,,34.2,,93.56,,656,398,,1,,6/16/2024,16:47:17,30,64,67
58.2,,34.2,,93.56,,653,396,,1,,6/16/2024,16:47:24,15,48,51
58.1,,34.2,,93.56,,653,394,,1,,6/16/2024,16:47:31,17,46,49
58.2,,34.2,,93.56,,647,395,,1,,6/16/2024,16:47:38,16,45,48
58.1,,34.2,,93.56,,647,393,,1,,6/16/2024,16:47:45,13,43,50
58.2,,34.2,,93.56,,646,394,,1,,6/16/2024,16:47:52,23,51,59
58.2,,34.3,,93.74,,653,391,,1,,6/16/2024,16:47:59,35,64,69
58.2,,34.2,,93.56,,649,392,,1,,6/16/2024,16:48:06,36,64,66
58.2,,34.2,,93.56,,661,392,,1,,6/16/2024,16:48:13,38,67,72
58.2,,34.2,,93.56,,646,392,,1,,6/16/2024,16:48:20,38,63,71
58.2,,34.2,,93.56,,664,394,,1,,6/16/2024,16:48:27,39,63,65
58.3,,34.2,,93.56,,650,397,,1,,6/16/2024,16:48:34,39,61,65
58.3,,34.2,,93.56,,650,399,,1,,6/16/2024,16:48:41,24,49,54
58.2,,34.2,,93.56,,90,399,,1,,6/16/2024,16:48:48,11,42,48
58.2,,34.2,,93.56,,92,399,,1,,6/16/2024,16:48:55,16,45,49
58.2,,34.2,,93.56,,90,397,,1,,6/16/2024,16:49:02,29,54,56
58.3,,34.2,,93.56,,91,396,,1,,6/16/2024,16:49:09,36,64,72
58.1,,34.1,,93.38,,91,393,,1,,6/16/2024,16:49:16,39,65,76
58.2,,34.1,,93.38,,92,392,,1,,6/16/2024,16:49:23,37,68,77
58.4,,34.2,,93.56,,92,392,,1,,6/16/2024,16:49:30,35,62,74
58.5,,34.2,,93.56,,93,393,,1,,6/16/2024,16:49:37,37,62,71
58.2,,34.1,,93.38,,92,396,,1,,6/16/2024,16:49:44,34,61,68
58.2,,34.2,,93.56,,91,397,,1,,6/16/2024,16:49:51,30,56,63
58.3,,34.2,,93.56,,93,396,,1,,6/16/2024,16:49:59,29,56,57
58.4,,34.1,,93.38,,92,396,,1,,6/16/2024,16:50:06,22,51,51
58.4,,34.1,,93.38,,92,395,,1,,6/16/2024,16:50:13,14,47,48
58.4,,34.2,,93.56,,92,396,,1,,6/16/2024,16:50:20,16,42,43
58.3,,34.2,,93.56,,93,394,,1,,6/16/2024,16:50:27,30,53,55
58.3,,34.2,,93.56,,93,390,,1,,6/16/2024,16:50:34,37,60,62
58.4,,34.2,,93.56,,94,384,,1,,6/16/2024,16:50:41,40,61,64
58.3,,34.2,,93.56,,95,387,,1,,6/16/2024,16:50:48,35,54,60
58.4,,34.1,,93.38,,95,388,,1,,6/16/2024,16:50:55,32,54,59
58.4,,34.1,,93.38,,94,390,,1,,6/16/2024,16:51:02,32,56,58
58.4,,34.1,,93.38,,93,389,,1,,6/16/2024,16:51:09,36,63,66
58.4,,34.1,,93.38,,92,387,,1,,6/16/2024,16:51:16,33,59,62
58.4,,34.1,,93.38,,94,390,,1,,6/16/2024,16:51:23,32,57,60
58.6,,34.1,,93.38,,95,392,,1,,6/16/2024,16:51:30,13,39,51
58.4,,34.1,,93.38,,94,392,,1,,6/16/2024,16:51:37,6,28,36
58.5,,34.1,,93.38,,93,394,,1,,6/16/2024,16:51:44,15,35,37
58.4,,34.1,,93.38,,92,387,,1,,6/16/2024,16:51:51,30,55,57
58.5,,34.2,,93.56,,92,390,,1,,6/16/2024,16:51:58,32,59,65
58.5,,34,,93.2,,93,388,,1,,6/16/2024,16:52:05,34,59,66
58.5,,34.1,,93.38,,93,389,,1,,6/16/2024,16:52:12,34,62,68
58.5,,34.1,,93.38,,94,389,,1,,6/16/2024,16:52:19,35,62,67
58.5,,34.1,,93.38,,93,391,,1,,6/16/2024,16:52:26,33,56,58
58.5,,34.1,,93.38,,92,388,,1,,6/16/2024,16:52:33,32,56,57
58.5,,34.1,,93.38,,92,386,,1,,6/16/2024,16:52:40,31,59,62
58.5,,34.1,,93.38,,94,388,,1,,6/16/2024,16:52:47,29,55,59
58.6,,34.1,,93.38,,96,390,,1,,6/16/2024,16:52:54,30,52,56
58.5,,34.1,,93.38,,94,392,,1,,6/16/2024,16:53:01,33,55,60
58.4,,34,,93.2,,93,386,,1,,6/16/2024,16:53:08,37,64,72
58.7,,34,,93.2,,92,384,,1,,6/16/2024,16:53:15,32,59,64
58.7,,34,,93.2,,93,388,,1,,6/16/2024,16:53:23,32,59,61
58.7,,34,,93.2,,96,390,,1,,6/16/2024,16:53:30,36,60,63
58.5,,34.1,,93.38,,96,380,,1,,6/16/2024,16:53:37,37,63,66
58.5,,34,,93.2,,95,387,,1,,6/16/2024,16:53:44,36,63,68
58.7,,34.1,,93.38,,91,390,,1,,6/16/2024,16:53:51,34,63,65
58.6,,34,,93.2,,91,389,,1,,6/16/2024,16:53:58,31,59,64
58.6,,34,,93.2,,91,391,,1,,6/16/2024,16:54:05,29,54,59
58.4,,34.1,,93.38,,91,387,,1,,6/16/2024,16:54:12,30,56,59
58.5,,34.1,,93.38,,91,388,,1,,6/16/2024,16:54:19,31,56,61
58.7,,34,,93.2,,91,389,,1,,6/16/2024,16:54:26,31,51,56
58.6,,34,,93.2,,92,388,,1,,6/16/2024,16:54:33,36,57,59
58.8,,34,,93.2,,94,389,,1,,6/16/2024,16:54:40,37,60,61
58.7,,34.1,,93.38,,94,385,,1,,6/16/2024,16:54:47,31,52,54
58.8,,34,,93.2,,93,386,,1,,6/16/2024,16:54:54,31,57,61
58.5,,34,,93.2,,92,388,,1,,6/16/2024,16:55:01,32,59,65
58.7,,34,,93.2,,92,387,,1,,6/16/2024,16:55:08,33,57,62
58.6,,34.1,,93.38,,92,390,,1,,6/16/2024,16:55:15,30,53,58
58.8,,34.1,,93.38,,92,380,,1,,6/16/2024,16:55:22,31,55,62
58.6,,34.1,,93.38,,92,387,,1,,6/16/2024,16:55:29,32,59,65
58.8,,34,,93.2,,91,384,,1,,6/16/2024,16:55:36,31,54,57
58.7,,34,,93.2,,91,380,,1,,6/16/2024,16:55:43,33,54,59
58.6,,34,,93.2,,91,378,,1,,6/16/2024,16:55:50,34,56,60
58.7,,34,,93.2,,91,382,,1,,6/16/2024,16:55:57,34,56,62
58.5,,34,,93.2,,93,382,,1,,6/16/2024,16:56:04,30,54,59
58.7,,34.1,,93.38,,91,384,,1,,6/16/2024,16:56:11,30,55,55
58.4,,34,,93.2,,91,382,,1,,6/16/2024,16:56:18,33,54,55
58.6,,34.1,,93.38,,93,380,,1,,6/16/2024,16:56:25,36,60,64
58.6,,34.1,,93.38,,92,382,,1,,6/16/2024,16:56:32,35,64,70
58.7,,34.1,,93.38,,92,384,,1,,6/16/2024,16:56:39,35,58,64
58.6,,34.1,,93.38,,92,384,,1,,6/16/2024,16:56:47,30,49,54
58.6,,34.1,,93.38,,92,385,,1,,6/16/2024,16:56:54,29,51,54
58.5,,34.1,,93.38,,91,388,,1,,6/16/2024,16:57:01,33,53,54
58.5,,34.1,,93.38,,92,387,,1,,6/16/2024,16:57:08,29,47,48
58.6,,34.1,,93.38,,91,389,,1,,6/16/2024,16:57:15,29,47,50
58.5,,34.1,,93.38,,93,373,,1,,6/16/2024,16:57:22,19,38,41
58.6,,34.1,,93.38,,92,368,,1,,6/16/2024,16:57:29,13,37,41
58.6,,34,,93.2,,92,370,,1,,6/16/2024,16:57:36,18,43,49
58.5,,34.1,,93.38,,92,368,,1,,6/16/2024,16:57:43,28,47,55
58.6,,34.1,,93.38,,92,364,,1,,6/16/2024,16:57:50,35,55,59
58.5,,34.1,,93.38,,92,383,,1,,6/16/2024,16:57:57,34,54,56
58.5,,34.1,,93.38,,92,391,,1,,6/16/2024,16:58:04,32,53,55
58.6,,34.1,,93.38,,92,397,,1,,6/16/2024,16:58:11,31,53,54
58.6,,34.1,,93.38,,92,400,,1,,6/16/2024,16:58:18,30,50,53
58.6,,34.2,,93.56,,91,399,,1,,6/16/2024,16:58:25,28,50,54
58.6,,34.1,,93.38,,92,397,,1,,6/16/2024,16:58:32,30,52,55
59.4,,34,,93.2,,94,412,,1,,6/16/2024,16:31:41,35,58,61
59.6,,34,,93.2,,91,426,,1,,6/16/2024,16:31:48,35,59,63
59.6,,34,,93.2,,93,423,,1,,6/16/2024,16:31:55,27,46,50
59.4,,34.1,,93.38,,92,413,,1,,6/16/2024,16:32:02,27,44,47
59.5,,34,,93.2,,91,419,,1,,6/16/2024,16:32:09,29,49,50
59.5,,34,,93.2,,94,421,,1,,6/16/2024,16:32:16,30,51,52
59.5,,34.1,,93.38,,92,424,,1,,6/16/2024,16:32:23,16,33,34
59.5,,34.1,,93.38,,93,419,,1,,6/16/2024,16:32:30,6,27,29
59.4,,34.1,,93.38,,92,415,,1,,6/16/2024,16:32:37,14,35,37
59.4,,34,,93.2,,92,415,,1,,6/16/2024,16:32:44,27,45,51
59.5,,34,,93.2,,93,406,,1,,6/16/2024,16:32:51,28,50,52
59.4,,34.1,,93.38,,94,408,,1,,6/16/2024,16:32:58,29,49,56
59.5,,34.1,,93.38,,93,410,,1,,6/16/2024,16:33:06,31,51,57
59.5,,34,,93.2,,93,409,,1,,6/16/2024,16:33:13,30,55,58
59.5,,34,,93.2,,96,407,,1,,6/16/2024,16:33:20,12,37,41
59.6,,34,,93.2,,99,409,,1,,6/16/2024,16:33:27,8,29,32
59.5,,34,,93.2,,97,407,,1,,6/16/2024,16:33:34,11,32,32
59.8,,34.1,,93.38,,97,405,,1,,6/16/2024,16:33:41,21,40,43
59.7,,34,,93.2,,97,406,,1,,6/16/2024,16:33:48,25,48,53
59.5,,34.1,,93.38,,97,417,,1,,6/16/2024,16:33:55,27,51,60
59.5,,34,,93.2,,96,410,,1,,6/16/2024,16:34:02,33,53,62
59.4,,34,,93.2,,97,406,,1,,6/16/2024,16:34:09,33,52,57
59.4,,34.1,,93.38,,97,405,,1,,6/16/2024,16:34:16,31,53,61
59.5,,34.1,,93.38,,96,403,,1,,6/16/2024,16:34:23,30,51,60
59.3,,34,,93.2,,96,408,,1,,6/16/2024,16:34:30,31,55,65
59.4,,34.1,,93.38,,96,407,,1,,6/16/2024,16:34:37,30,55,63
59.4,,34.1,,93.38,,96,407,,1,,6/16/2024,16:34:44,29,55,61
59.5,,34.1,,93.38,,95,405,,1,,6/16/2024,16:34:51,11,35,38
59.4,,34.1,,93.38,,96,413,,1,,6/16/2024,16:34:58,3,25,27
59.6,,34,,93.2,,98,410,,1,,6/16/2024,16:35:05,11,32,34
59.5,,34.1,,93.38,,98,404,,1,,6/16/2024,16:35:12,23,44,45
60.7,,34.1,,93.38,,97,413,,1,,6/16/2024,16:35:19,30,52,55
59.5,,34.1,,93.38,,96,418,,1,,6/16/2024,16:35:26,30,52,55
59.2,,34.1,,93.38,,98,423,,1,,6/16/2024,16:35:33,30,48,51
60,,34.2,,93.56,,644,431,,1,,6/16/2024,16:35:40,27,44,46
59.4,,34.1,,93.38,,631,431,,1,,6/16/2024,16:35:47,28,49,50
59.4,,34.2,,93.56,,632,430,,1,,6/16/2024,16:35:54,29,50,51
59.3,,34.1,,93.38,,634,429,,1,,6/16/2024,16:36:01,27,49,52
59.3,,34.2,,93.56,,634,427,,1,,6/16/2024,16:36:08,28,53,56
